trial_id,tier,primary_cause,is_single_var,attribution,confidence,reasoning,parse_status,correct,consistency_modal,agreement_rate,model,timestamp
370,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:58:34.146032Z
371,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:59:50.394528Z
372,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:01:02.126460Z
373,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.3333,gemini-2.5-flash,2026-07-22T07:02:19.387236Z
374,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.3333,gemini-2.5-flash,2026-07-22T07:03:59.520508Z
375,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.3333,gemini-2.5-flash,2026-07-22T07:05:25.530494Z
376,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:06:52.774423Z
377,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:08:09.181671Z
378,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,phi,0.6667,gemini-2.5-flash,2026-07-22T07:09:38.350176Z
379,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:10:57.519160Z
380,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:12:17.816198Z
381,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:13:46.387414Z
382,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,1.0,gemini-2.5-flash,2026-07-22T07:15:17.900984Z
383,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.3333,gemini-2.5-flash,2026-07-22T07:16:51.219866Z
384,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:18:02.651395Z
385,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:19:24.860962Z
386,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:20:55.305395Z
387,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:22:27.546408Z
388,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:23:45.372121Z
389,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:24:50.524563Z
390,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:26:04.006623Z
391,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:27:13.603931Z
392,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:28:11.078713Z
393,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:29:21.760953Z
394,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:30:43.502180Z
395,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:32:04.199288Z
396,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:33:06.946532Z
397,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:34:15.619134Z
398,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:35:30.683259Z
399,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:36:53.252234Z
400,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:38:07.542828Z
401,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:39:17.806901Z
402,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:40:37.409166Z
403,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:41:43.805990Z
404,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:43:13.767391Z
405,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T07:44:24.127992Z
406,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:45:23.378212Z
407,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:46:43.426125Z
408,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:47:59.240085Z
409,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:49:02.554482Z
410,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:50:21.711585Z
411,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:51:47.593005Z
412,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:53:04.086378Z
413,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:54:20.829621Z
414,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T07:55:42.684929Z
415,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:56:55.436090Z
416,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T07:58:13.517936Z
417,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.3333,gemini-2.5-flash,2026-07-22T07:59:27.935235Z
418,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T08:00:50.085426Z
419,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.3333,gemini-2.5-flash,2026-07-22T08:01:59.471519Z
420,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T08:03:45.149150Z
421,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T08:05:04.396991Z
422,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T08:06:52.879445Z
423,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T08:08:17.449783Z
424,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T08:09:31.990316Z
425,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T08:10:48.547748Z
426,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T08:12:08.136490Z
427,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.3333,gemini-2.5-flash,2026-07-22T08:13:17.983507Z
428,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T08:14:38.911819Z
429,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,rho,0.3333,gemini-2.5-flash,2026-07-22T08:15:57.424166Z
430,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T08:17:12.793564Z
431,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T08:18:37.590593Z
44,T1,rho,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,phi,1.0,gemini-2.5-flash,2026-07-21T18:04:42.986570Z
44,T2,rho,True,theta,high,"A camera azimuth of 'rear ~90deg' implies the camera is viewing the object from a side or rear perspective relative to the robot's typical approach. This often results in significant self-occlusion of the object or occlusion by the robot's gripper, leading to an incomplete or inaccurate point cloud of the critical grasp surfaces. The grasp planner then operates on insufficient or misleading geometric information, causing the grasp to fail.",json_ok,0,theta,1.0,gemini-2.5-flash,2026-07-22T08:33:54.230754Z
51,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-21T18:06:03.462271Z
51,T2,none,False,theta,high,"The camera's azimuth angle of 'rear ~90deg' means it is viewing the object from a single, specific side. This fixed viewpoint is highly prone to occluding critical features or optimal grasp points located on other sides of the object, leading to an incomplete or misleading point cloud for grasp planning.",json_ok,0,theta,1.0,gemini-2.5-flash,2026-07-22T08:34:39.688587Z
53,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-21T18:07:14.644029Z
53,T2,none,False,theta,high,"The camera's azimuth angle of 'rear ~90deg' means it is viewing the object from a single, specific side. This fixed viewpoint is highly prone to occluding critical features or optimal grasp points located on other sides of the object, leading to an incomplete or misleading point cloud for grasp planning.",json_ok,0,theta,1.0,gemini-2.5-flash,2026-07-22T08:35:25.243948Z
69,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-21T18:08:18.787742Z
69,T2,none,False,theta,high,"A camera azimuth of 'rear ~90deg' implies the camera is viewing the object from a side or rear perspective relative to the robot's typical approach. This often results in significant self-occlusion of the object or occlusion by the robot's gripper, leading to an incomplete or inaccurate point cloud of the critical grasp surfaces. The grasp planner then operates on insufficient or misleading geometric information, causing the grasp to fail.",json_ok,0,theta,1.0,gemini-2.5-flash,2026-07-22T08:36:32.593286Z
72,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-21T18:09:32.950911Z
72,T2,none,False,sigma_d,medium,"High Gaussian depth noise (sigma_d) directly introduces inaccuracies into the 3D coordinates of the captured points. This leads to an incorrect perception of the object's shape, size, and crucially, its pose. A grasp planner relying on this erroneous information will compute a misaligned grasp pose, causing the robotic arm to fail in grasping the actual object.",json_ok,0,theta,0.3333,gemini-2.5-flash,2026-07-22T08:37:24.929882Z
73,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-21T18:10:51.881490Z
73,T2,none,False,sigma_d,medium,"High Gaussian depth noise (`sigma_d`) directly corrupts the accuracy of the 3D point cloud. This leads to an inaccurate representation of the object's geometry and pose, causing the grasp planner to target incorrect locations or misjudge object boundaries, resulting in grasp failure. The given camera angles are generally reasonable, making data quality issues more likely.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T08:38:21.014041Z
78,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-21T18:12:13.668634Z
78,T2,none,False,theta,high,"The camera's azimuth angle of 'rear ~90deg' means it is viewing the object from a single, specific side. This fixed viewpoint is highly prone to occluding critical features or optimal grasp points located on other sides of the object, leading to an incomplete or misleading point cloud for grasp planning.",json_ok,0,theta,1.0,gemini-2.5-flash,2026-07-22T08:39:12.723248Z
79,T1,phi,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,1,sigma_d,0.6667,gemini-2.5-flash,2026-07-21T18:13:23.590298Z
79,T2,phi,True,phi,high,"An overhead camera elevation of ~60 degrees provides limited visibility of the object's vertical surfaces and side features. Many stable grasps require interaction with these side features, and a lack of sufficient perceptual data from this angle can lead to inaccurate object pose estimation or poor grasp point selection, resulting in failure.",json_ok,1,theta,1.0,gemini-2.5-flash,2026-07-22T08:40:22.633018Z
80,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-21T18:14:57.178448Z
80,T2,none,False,phi,high,"An overhead camera elevation of ~60 degrees provides limited visibility of the object's vertical surfaces and side features. Many stable grasps require interaction with these side features, and a lack of sufficient perceptual data from this angle can lead to inaccurate object pose estimation or poor grasp point selection, resulting in failure.",json_ok,0,theta,1.0,gemini-2.5-flash,2026-07-22T08:40:59.824736Z
